tau_Male	tau_Female	tau_Male_threshold	tau_Female_threshold
FBgn0030791	0.48163758256926	0.477056594548344	low	low
FBgn0030792	0.564996199052687	0.462893753336893	low	low
FBgn0030793	0.465860418241371	0.592263056092843	low	low
FBgn0030794	0.421150278293135	0.78547531619747	low	low
FBgn0030795	0.494977168949772	0.651041666666667	low	low
FBgn0030796	0.813335143943509	0.841507472384665	low	high
FBgn0030797	0.89502723013627	0.926387183535052	high	high
FBgn0030798	0.863574813811781	0.857187993680885	high	high
FBgn0030799	0.616657977059437	0.569230769230769	low	low
FBgn0030800	0.358366622281403	0.219138198757764	low	low
FBgn0030801	0.44735516372796	0.49026134122288	low	low
FBgn0030802	0.520578473210052	0.40625	low	low
FBgn0030803	0.950482715664902	0.871931908155186	high	high
FBgn0030804	0.995102040816327	0.986394557823129	high	high
FBgn0030805	0.974827838827839	0.86939352574103	high	high
FBgn0030806	0.770997208830246	0.725986842105263	low	low
FBgn0030807	0.698294243070362	0.659016393442623	low	low
FBgn0030808	0.701388888888889	0.478332290362954	low	low
FBgn0030809	0.442783107288565	0.526788147138965	low	low
FBgn0030812	0.387093333333333	0.571579391891892	low	low
FBgn0030813	0.391167953667954	0.819706180344478	low	high
FBgn0030814	0.99655417141363	0.948148148148148	high	high
FBgn0030815	0.714285714285714	0.666666666666667	low	low
FBgn0030816	0.664750710410747	0.588345473465141	low	low
FBgn0030817	0.869622878906383	0.86279884269834	high	high
FBgn0030823	0.986169886537872	0.75	high	low
FBgn0030824	0.991432936811088	0.966254507985574	high	high
FBgn0030826	0.986818780964502	0.994924158342582	high	high
FBgn0030828	0.974524572986584	0.793992820945946	high	low
FBgn0030829	0.882936507936508	0.974781297134238	high	high
FBgn0030830	0.995670995670996	0.946969696969697	high	high
FBgn0030832	0.971428571428571	NA	high	NA
FBgn0030833	0.467837411207577	0.686620689655172	low	low
FBgn0030834	0.589473684210526	0.525970319634703	low	low
FBgn0030836	0.980021216407355	0.990796857463524	high	high
FBgn0030837	0.997388051985649	0.999666882373982	high	high
FBgn0030838	0.681320393536037	0.364416666666667	low	low
FBgn0030839	0.864744693057946	0.460805860805861	high	low
FBgn0030840	0.990187332738626	0.921875	high	high
FBgn0030841	0.8125	0.928571428571429	low	high
FBgn0030844	0.958095238095238	0.890086206896552	high	high
FBgn0030846	0.985508264269326	0.620757020757021	high	low
FBgn0030847	0.654794401837168	0.549661016949152	low	low
FBgn0030850	0.512422398426455	0.567560728744939	low	low
FBgn0030851	0.166271487848251	0.662617702448211	low	low
FBgn0030852	0.996670424455339	0.904878048780488	high	high
FBgn0030853	0.753018644347448	0.771491791004867	low	low
FBgn0030854	0.388675541901348	0.489996137504828	low	low
FBgn0030855	0.641141609482221	0.725094482237339	low	low
FBgn0030858	0.369337979094077	0.406096563011457	low	low
FBgn0030859	0.997061155438406	0.994238683127572	high	high
FBgn0030863	0.663128554535728	0.543684109641556	low	low
FBgn0030864	0.903498270816707	0.917659688674181	high	high
FBgn0030868	0.892857142857143	1	high	high
FBgn0030869	0.391874180865007	0.368876941457587	low	low
FBgn0030870	0.803760380703555	0.755007977308988	low	low
FBgn0030871	0.570368800339127	0.805880269217145	low	high
FBgn0030872	0.629392971246006	0.695943297622158	low	low
FBgn0030873	0.487425777156828	0.503286978508217	low	low
FBgn0030874	0.782634032634033	0.524383983572895	low	low
FBgn0030876	0.653239383924674	0.622191967324711	low	low
FBgn0030877	0.532452276064611	0.662433598937583	low	low
FBgn0030878	0.643113290398126	0.346107456140351	low	low
FBgn0030880	0.74	0.741666666666667	low	low
FBgn0030881	0.868622448979592	0.57521815008726	high	low
FBgn0030882	NA	NA	NA	NA
FBgn0030883	0.618684332982293	0.551222761442573	low	low
FBgn0030884	0.53024453024453	0.630050083472454	low	low
FBgn0030886	0.82760989010989	0.786486486486486	low	low
FBgn0030887	0.979389397112311	0.984726185623047	high	high
FBgn0030889	0.850840336134454	0.858666666666667	low	high
FBgn0030890	0.779288874324103	0.813465112350059	low	high
FBgn0030891	0.417442348008386	0.436382754994742	low	low
FBgn0030892	0.628765792031098	0.300452196382429	low	low
FBgn0030893	0.890400157697615	0.85986052259887	high	high
FBgn0030894	0.695849765258216	0.446788747346072	low	low
FBgn0030895	0.97003404913385	0.965145945945946	high	high
FBgn0030897	0.850338461538462	0.898884514435696	low	high
FBgn0030898	0.985208572522005	0.854420731707317	high	high
FBgn0030899	0.901030927835052	0.871199324324324	high	high
FBgn0030900	0.969428007889546	0.72265625	high	low
FBgn0030904	0.764444444444444	0.808712121212121	low	high
FBgn0030905	0.997300048061972	0.994444444444444	high	high
FBgn0030911	1	0.985964912280702	high	high
FBgn0030912	0.711169284467714	0.608842350203607	low	low
FBgn0030913	0.943863724351529	0.953061224489796	high	high
FBgn0030914	0.792110874200426	0.765656565656566	low	low
FBgn0030915	0.71383191141768	0.579435483870968	low	low
FBgn0030918	0.995971490548497	0.858333333333333	high	high
FBgn0030921	0.979534510433387	0.986094557012316	high	high
FBgn0030925	0.739507959479016	0.687360178970917	low	low
FBgn0030926	0.827059807611878	0.749576749435666	low	low
FBgn0030927	0.548632218844985	0.612842304060434	low	low
FBgn0030928	0.986534820113612	0.994762209426317	high	high
FBgn0030929	0.992755893838467	0.993024107271817	high	high
FBgn0030930	0.907152705963461	0.92882188819626	high	high
FBgn0030931	0.747368421052632	0.881316489361702	low	high
FBgn0030932	0.963004907512269	0.793061997963571	high	low
FBgn0030933	0.96985928542475	0.757575757575758	high	low
FBgn0030936	0.99548021101185	0.839793281653747	high	high
FBgn0030937	0.967994913098771	0.875862068965517	high	high
FBgn0030938	0.897783251231527	0.975528781793842	high	high
FBgn0030940	0.995469646632437	0.733333333333333	high	low
FBgn0030941	0.818076605125379	0.838421418636996	low	high
FBgn0030943	0.514855072463768	0.804623795404003	low	low
FBgn0030944	0.33085342299163	0.319833852544133	low	low
FBgn0030945	0.762802881466929	0.567738095238095	low	low
FBgn0030946	0.691999211097232	0.781661341853035	low	low
FBgn0030947	0.472222222222222	0.498989898989899	low	low
FBgn0030949	0.948493683187561	0.969496021220159	high	high
FBgn0030951	0.997171835381315	0.960606060606061	high	high
FBgn0030952	0.996555855046421	0.982222222222222	high	high
FBgn0030954	0.898252969951083	0.898299748110831	high	high
FBgn0030955	0.928220508219495	0.95223803933079	high	high
FBgn0030956	0.77955211542797	0.460184162062615	low	low
FBgn0030958	0.837846987136087	0.674857142857143	low	low
FBgn0030959	0.883907661425226	0.642115384615385	high	low
FBgn0030960	0.415259409969481	0.443788444639719	low	low
FBgn0030961	0.90222421256904	0.906652046783626	high	high
FBgn0030963	0.472872075659532	0.816650016650017	low	high
FBgn0030964	0.909174816884711	0.870440904893814	high	high
FBgn0030966	0.491940867906533	0.423044925124792	low	low
FBgn0030968	0.816560001568925	0.914380784350141	low	high
FBgn0030969	0.556883421206796	0.677355664488017	low	low
FBgn0030970	0.651174168297456	0.626014049399501	low	low
FBgn0030973	0.442840927517432	0.446952965235174	low	low
FBgn0030974	0.467435601691657	0.335648148148148	low	low
FBgn0030975	0.989030493094015	0.949013157894737	high	high
FBgn0030976	0.787512846865365	0.777692492204366	low	low
FBgn0030979	0.992690826330532	0.879310344827586	high	high
FBgn0030980	0.87111801242236	0.811111111111111	high	high
FBgn0030981	0.870043000477783	0.819047619047619	high	high
FBgn0030982	0.995584302506375	0.95	high	high
FBgn0030983	0.995967741935484	0.988888888888889	high	high
FBgn0030984	0.97559655596556	0.962156679151061	high	high
FBgn0030985	0.785179166328106	0.854671588594705	low	high
FBgn0030989	0.985719489981785	0.862132352941176	high	high
FBgn0030990	0.780257045966202	0.676204101096805	low	low
FBgn0030991	0.803463947917946	0.402276422764228	low	low
FBgn0030992	0.937538651824366	0.947976878612717	high	high
FBgn0030993	0.943866422160023	0.940719743652946	high	high
FBgn0030994	0.892063492063492	0.789126016260163	high	low
FBgn0030995	0.396634615384615	0.314563106796117	low	low
FBgn0030996	0.609654978567915	0.276538804638715	low	low
FBgn0030997	0.750831971924729	0.783370452858203	low	low
FBgn0030998	0.99388379204893	0.997729496966138	high	high
FBgn0030999	0.997010450493296	0.998517051663148	high	high
FBgn0031000	0.982389937106918	0.949115044247788	high	high
FBgn0031001	0.859523809523809	0.721212121212121	high	low
FBgn0031002	0.732943527061174	0.677396920019871	low	low
FBgn0031003	0.812588034694937	0.800492264416315	low	low
FBgn0031004	0.942654485553894	0.962918093231499	high	high
FBgn0031005	0.917831427361288	0.916913702239789	high	high
FBgn0031006	0.270246734397678	0.435663507109005	low	low
FBgn0031008	0.489867400550413	0.61812865497076	low	low
FBgn0031010	0.998730452267207	0.998923387163975	high	high
FBgn0031011	0.851779923743007	0.887039039039039	low	high
FBgn0031012	0.792074363992172	0.814208014208014	low	high
FBgn0031016	0.445769449176604	0.441589615931721	low	low
FBgn0031018	0.682453416149068	0.960108401084011	low	high
FBgn0031020	0.579677351770375	0.670566160118606	low	low
FBgn0031021	0.60568009573195	0.637345679012346	low	low
FBgn0031022	0.595120226308345	0.612690763052209	low	low
FBgn0031023	0.368415507796039	0.509580498866213	low	low
FBgn0031026	0.992986620630125	0.853333333333333	high	high
FBgn0031030	0.513028620247757	0.67101425793908	low	low
FBgn0031031	0.936507936507937	0.940540540540541	high	high
FBgn0031032	0.988095238095238	0.945614035087719	high	high
FBgn0031033	0.994095099968922	0.995925020374898	high	high
FBgn0031034	0.99540694817223	0.995495023572551	high	high
FBgn0031036	0.352269812772506	0.3456	low	low
FBgn0031037	0.702296334520758	0.821915845682975	low	high
FBgn0031038	0.970755483346872	0.752083333333333	high	low
FBgn0031039	0.746479722599126	0.539331366764995	low	low
FBgn0031040	0.641606005459509	0.649438202247191	low	low
FBgn0031041	0.842921917324226	0.320433996383364	low	low
FBgn0031042	0.937010247136829	0.960526315789474	high	high
FBgn0031043	0.621910828025478	0.49837383406971	low	low
FBgn0031044	0.564856976065382	0.591967680608365	low	low
FBgn0031045	0.980418535127055	0.54421768707483	high	low
FBgn0031047	0.809903640256959	0.411894987035436	low	low
FBgn0031048	0.441073117988917	0.45393457117595	low	low
FBgn0031049	0.757225543220419	0.518467109813264	low	low
FBgn0031050	0.432650073206442	0.481182795698925	low	low
FBgn0031051	0.658744667885436	0.598448057432432	low	low
FBgn0031052	0.835882312598587	0.620559487698012	low	low
FBgn0031053	0.741261398176292	0.683333333333333	low	low
FBgn0031054	0.385834571570084	0.248617256637168	low	low
FBgn0031055	0.857555555555556	0.7818359375	high	low
FBgn0031057	0.653024343573934	0.651294881801963	low	low
FBgn0031058	0.770408163265306	0.525757575757576	low	low
FBgn0031059	0.69357611753673	0.406978470675575	low	low
FBgn0031060	0.262987012987013	0.605346985210466	low	low
FBgn0031061	0.811271600052763	0.646064562930722	low	low
FBgn0031062	0.602711157455683	0.791931330472103	low	low
FBgn0031064	0.9176068143718	0.913354662874748	high	high
FBgn0031065	0.900845103033109	0.900480769230769	high	high
FBgn0031066	0.563079974014429	0.558793849992661	low	low
FBgn0031068	0.891011625889294	0.508142605633803	high	low
FBgn0031069	0.754599129064145	0.711906105052025	low	low
FBgn0031070	0.923272245528814	0.863651591289782	high	high
FBgn0031074	0.988888888888889	0.9375	high	high
FBgn0031077	0.519429590017825	0.418421052631579	low	low
FBgn0031078	0.430707070707071	0.766733409610984	low	low
FBgn0031080	0.932231566594954	0.960209578628884	high	high
FBgn0031081	0.77529107373868	0.815187740693196	low	high
FBgn0031082	0.997202136086057	0.898245614035088	high	high
FBgn0031085	0.99702889239494	0.918803418803419	high	high
FBgn0031086	0.977777777777778	0.9375	high	high
FBgn0031088	0.866071428571429	0.889655172413793	high	high
FBgn0031089	0.879083471594485	0.882370047255543	high	high
FBgn0031090	0.50411198600175	0.489991830065359	low	low
FBgn0031091	0.972115942028985	0.883689024390244	high	high
FBgn0031092	0.684390377255331	0.630405060708091	low	low
FBgn0031093	0.854873066312812	0.348397064503669	low	low
FBgn0031094	0.557301477148805	0.339161336176262	low	low
FBgn0031097	0.775638934203371	0.830929487179487	low	high
FBgn0031098	0.460109698329594	0.529693486590038	low	low
FBgn0031099	0.551800337969583	0.651673151750973	low	low
FBgn0031100	0.902393418100224	0.926848249027237	high	high
FBgn0031101	0.996570235609902	0.846153846153846	high	high
FBgn0031103	0.99736772943051	0.994444444444444	high	high
FBgn0031104	0.975390476190476	0.8203125	high	high
FBgn0031106	0.45231884057971	0.516490433031219	low	low
FBgn0031107	0.663465447154472	0.674537781350482	low	low
FBgn0031108	0.996525830091378	0.915277777777778	high	high
FBgn0031109	0.980859866882533	0.986868309683844	high	high
FBgn0031110	0.921618562535371	0.903977272727273	high	high
FBgn0031111	0.974776197998947	0.824496538703587	high	high
FBgn0031114	0.266382978723404	0.410167638483965	low	low
FBgn0031115	0.363611516034985	0.362054208273894	low	low
FBgn0031116	0.869084025047328	0.884103720405862	high	high
FBgn0031117	0.898556202032258	0.934801490675852	high	high
FBgn0031118	0.537845459672871	0.398887434554974	low	low
FBgn0031119	0.683366733466934	0.701516875237012	low	low
FBgn0031126	0.800528945048487	0.798855100557306	low	low
FBgn0031127	0.995303251559861	0.862116991643454	high	high
FBgn0031128	0.989903643134093	0.923214285714286	high	high
FBgn0031129	0.997346865692003	0.975275938189845	high	high
FBgn0031130	0.997948689517526	0.988235294117647	high	high
FBgn0031132	0.984402589758682	0.884313725490196	high	high
FBgn0031134	0.992748743553526	0.832020997375328	high	high
FBgn0031135	0.960526315789474	0.904761904761905	high	high
FBgn0031139	0.996898496240601	0.913333333333333	high	high
FBgn0031141	0.988571428571429	0.988716726261422	high	high
FBgn0031142	0.985717192268566	0.75	high	low
FBgn0031143	0.738383215057081	0.813183410739021	low	high
FBgn0031144	0.404252064851637	0.570184696569921	low	low
FBgn0031145	0.520521342456826	0.470745570043464	low	low
FBgn0031146	0.828328052532488	0.887193460490463	low	high
FBgn0031148	0.591851071303126	0.644325971058644	low	low
FBgn0031149	0.669958181572912	0.610905367723946	low	low
FBgn0031150	0.544723142451491	0.584497206703911	low	low
FBgn0031155	0.996285356247762	0.843333333333333	high	high
FBgn0031157	0.993742945477744	0.854603174603175	high	high
FBgn0031159	0.950887021475257	0.967983128834356	high	high
FBgn0031161	0.758215830571316	0.33172606568833	low	low
FBgn0031163	0.995795447147414	0.791941391941392	high	low
FBgn0031164	0.992527000051185	0.823529411764706	high	high
FBgn0031168	0.978980708321336	0.62911877394636	high	low
FBgn0031169	0.981585981585982	0.669230769230769	high	low
FBgn0031170	0.888685909146267	0.828703703703704	high	high
FBgn0031171	0.995783815770008	0.86530612244898	high	high
FBgn0031174	0.802963018716443	0.776624113475177	low	low
FBgn0031176	0.827792250860951	0.875752939145388	low	high
FBgn0031178	0.996735347171058	0.985170473353194	high	high
FBgn0031181	0.866666666666667	0.90625	high	high
FBgn0031182	0.717391304347826	0.759062332798288	low	low
FBgn0031183	0.769337280366692	0.531401617250674	low	low
FBgn0031184	0.915244970135722	0.844585692058132	high	high
FBgn0031187	0.800453580389886	0.513360410431808	low	low
FBgn0031188	0.722378124388175	0.436369327073552	low	low
FBgn0031189	0.4510556621881	0.623983739837398	low	low
FBgn0031190	0.668113612004287	0.405275304978569	low	low
FBgn0031191	0.924467928959342	0.642713903743315	high	low
FBgn0031194	0.466360706962211	0.359539554249326	low	low
FBgn0031195	0.769732694489976	0.603635505193579	low	low
FBgn0031196	0.807692307692308	0.915540540540541	low	high
FBgn0031197	0.992452830188679	0.946666666666667	high	high
FBgn0031201	0.987747035573123	0.801234567901235	high	low
FBgn0031208	0.951514166531231	0.422916666666667	high	low
FBgn0031209	0.595652173913043	0.640046296296296	low	low
FBgn0031213	0.405935608811426	0.343220518468316	low	low
FBgn0031214	0.686031425688338	0.684407864654778	low	low
FBgn0031216	0.6	0.550639865563599	low	low
FBgn0031217	0.791153382530209	0.3473061760841	low	low
FBgn0031219	0.774368807925855	0.691435185185185	low	low
FBgn0031220	0.774025974025974	0.681595925297114	low	low
FBgn0031224	0.232360471070148	0.285187810063785	low	low
FBgn0031227	0.648844333054859	0.56192439862543	low	low
FBgn0031228	0.400891086343194	0.41465025771854	low	low
FBgn0031229	0.279237994243296	0.468136900457942	low	low
FBgn0031231	0.462121764491433	0.476056985294118	low	low
FBgn0031232	0.899964683030196	0.871811833884601	high	high
FBgn0031233	0.389482333607231	0.332086061739944	low	low
FBgn0031235	0.978351635295915	0.485997521685254	high	low
FBgn0031238	0.616605616605617	0.503215434083601	low	low
FBgn0031239	0.846871569703622	0.862395946435034	low	high
FBgn0031240	0.995100400118554	0.689032258064516	high	low
FBgn0031244	0.602330210772834	0.790323538141882	low	low
FBgn0031245	0.75505329787985	0.829823737305954	low	high
FBgn0031247	0.972575364522766	0.464609053497942	high	low
